,X,Y,Speed,Boosts,Mud_0,Mud_1,Mud_2,Mud_3,Speed_0,Speed_1,Speed_2,Speed_3,Move,Mud_Through,Objective
79416,1224,2,9,1,2,2,2,2,0,1,0,1,0,1,6
79417,1233,2,8,1,4,1,2,3,0,0,1,0,3,1,6
79418,1248,2,9,1,4,1,1,3,0,1,0,0,0,1,5
79419,1257,2,8,1,5,1,2,4,0,1,1,1,3,2,4
79420,1272,2,8,0,3,2,1,3,0,0,1,0,0,0,0
79421,1281,2,9,1,0,2,2,0,0,0,1,0,2,0,7
79422,1289,3,9,1,4,2,1,1,0,0,1,0,3,0,7
79423,1304,3,15,0,5,3,4,2,0,0,0,0,0,2,10
79424,1319,3,8,0,1,0,4,3,0,0,0,0,0,1,5
79425,1328,3,8,0,1,1,1,3,0,0,0,0,0,1,7
79426,1337,3,8,0,2,3,1,3,0,0,0,1,0,1,4
79427,1346,3,8,0,2,2,2,2,0,0,0,1,0,2,4
79428,1355,3,6,1,1,1,2,2,0,0,0,0,3,1,4
79429,1370,3,9,0,1,2,3,4,0,0,1,0,1,1,8
79430,1378,2,8,1,3,2,3,3,0,0,0,0,0,1,1
79431,1387,2,8,1,3,3,3,1,0,0,0,0,2,1,4
79432,1394,3,6,1,3,3,1,0,0,0,0,0,3,0,1
79433,1409,3,15,0,1,0,3,1,0,0,0,1,0,1,9
79434,1424,3,9,1,0,4,0,1,0,0,0,0,3,0,8
79435,1439,3,15,0,3,4,2,3,0,0,1,1,0,2,8
79436,1454,3,8,1,2,2,2,1,1,0,2,0,1,1,10
79437,1461,2,6,2,0,2,2,0,1,0,1,0,3,1,7
79438,1476,2,9,2,2,1,1,1,0,0,0,0,3,1,10
79439,0,0,5,0,1,2,1,4,0,0,0,1,0,0,4
79440,6,0,6,0,1,2,2,4,0,0,0,1,0,1,4
79441,14,0,6,0,1,3,2,2,0,2,0,0,0,0,2
79442,22,0,8,0,2,2,3,2,0,2,0,0,2,1,3
79443,29,1,6,1,2,2,2,4,0,1,0,0,3,1,1
79444,44,1,9,1,3,4,0,3,0,0,0,0,2,0,1
79445,52,2,9,1,4,3,0,3,0,0,0,0,3,0,6
79446,67,2,15,0,3,0,0,4,0,0,0,0,0,0,10
79447,82,2,15,0,4,1,3,4,1,0,0,0,0,1,10
79448,97,2,9,0,6,5,4,6,0,0,0,0,1,0,6
79449,105,1,9,0,4,7,3,3,0,0,0,0,2,1,10
79450,113,2,8,0,4,7,4,3,0,1,0,0,0,1,9
79451,122,2,8,0,2,5,3,1,0,1,0,0,1,2,3
79452,129,1,3,0,2,4,0,1,0,2,0,0,0,3,2
79453,135,1,3,1,1,3,0,3,0,1,0,0,3,1,1
79454,150,1,9,1,3,2,1,3,1,0,1,0,0,2,6
79455,159,1,6,1,5,1,2,3,1,0,0,0,3,0,10
79456,174,1,15,0,3,3,1,4,0,0,0,1,0,1,9
79457,189,1,9,0,1,3,3,1,0,1,1,0,0,3,0
79458,198,1,3,0,0,0,1,2,0,1,0,0,0,0,0
79459,204,1,6,1,0,0,3,3,0,1,0,0,3,0,3
79460,219,1,15,0,2,2,5,0,0,1,0,0,0,2,9
79461,234,1,8,1,3,2,2,0,0,0,0,0,0,0,1
79462,243,1,9,1,4,3,1,1,0,0,0,0,2,1,1
79463,251,2,8,1,5,3,1,1,0,0,0,0,3,0,1
79464,266,2,15,0,3,2,3,0,0,0,0,0,2,0,4
79465,280,3,15,0,2,1,4,1,0,0,0,0,0,0,8
79466,295,3,15,0,2,3,1,3,0,0,1,0,1,0,4
79467,309,2,15,1,3,2,2,0,0,1,0,0,1,2,10
79468,323,1,8,2,2,0,2,1,0,0,0,0,3,0,9
79469,338,1,15,1,1,2,3,3,0,1,1,0,0,1,10
79470,353,1,9,1,0,3,3,3,0,1,0,0,3,3,7
79471,368,1,6,1,2,1,1,1,0,0,0,0,3,1,3
79472,383,1,9,0,2,1,1,4,0,1,0,0,0,1,4
79473,392,1,8,0,2,1,1,7,0,1,1,0,0,0,4
79474,401,1,9,1,2,1,1,5,0,0,1,0,0,0,6
79475,410,1,9,1,2,2,1,2,1,0,1,0,0,1,1
79476,419,1,8,1,1,1,2,1,1,0,1,0,0,1,1
79477,428,1,8,1,0,2,2,0,0,0,1,0,3,0,5
79478,443,1,15,0,0,4,3,2,0,0,0,0,1,0,9
79479,457,0,15,0,1,1,1,4,0,0,1,0,2,1,9
79480,471,1,9,0,0,0,1,2,0,0,1,0,2,0,0
79481,479,2,9,1,1,3,1,2,0,0,0,0,0,1,6
79482,488,2,8,1,1,3,0,3,0,0,0,0,3,0,5
79483,503,2,15,0,5,4,2,0,0,1,0,0,0,1,9
79484,518,2,9,0,1,2,3,1,0,1,0,0,1,1,8
79485,526,1,8,1,1,2,2,1,0,0,0,0,0,1,1
79486,535,1,8,1,1,2,1,2,0,0,0,0,2,1,10
79487,542,2,6,1,2,2,0,3,0,0,0,0,3,0,6
79488,557,2,15,0,2,2,3,5,0,0,0,1,2,4,10
79489,571,3,3,1,1,1,0,3,0,0,0,0,3,3,2
79490,586,3,6,0,2,4,2,2,1,0,1,0,0,0,3
79491,594,3,8,0,2,3,2,4,1,0,1,0,1,0,4
79492,601,2,8,0,2,2,2,2,1,0,1,0,0,1,0
79493,610,2,8,1,3,1,1,1,0,0,0,0,0,1,4
79494,619,2,8,1,2,1,1,1,0,0,0,0,3,0,4
79495,634,2,15,0,3,1,2,2,0,1,0,0,1,1,8
79496,648,1,9,1,2,3,0,3,2,0,0,0,1,1,6
79497,656,0,8,2,1,3,1,4,1,0,0,0,3,1,9
79498,671,0,9,2,3,3,3,0,0,0,0,0,3,2,10
79499,686,0,8,1,4,4,2,1,0,0,0,0,0,2,10
79500,695,0,6,1,4,2,3,0,0,0,0,0,0,1,5
79501,703,0,6,1,4,1,4,0,0,0,0,0,0,2,5
79502,711,0,3,1,2,3,3,1,0,0,0,0,3,2,1
79503,726,0,8,0,1,5,1,1,0,0,0,0,0,1,5
79504,735,0,8,0,1,3,3,1,0,0,0,0,0,0,3
79505,744,0,9,0,1,1,6,1,1,0,0,0,0,1,0
79506,753,0,8,0,0,1,3,2,1,0,1,0,0,0,4
79507,762,0,9,1,0,2,2,1,0,0,1,0,3,0,7
79508,777,0,15,0,2,2,1,1,0,0,0,0,0,1,10
79509,792,0,9,0,3,3,4,2,0,0,0,1,0,1,6
79510,801,0,8,0,3,2,3,2,0,0,0,1,0,1,7
79511,810,0,8,0,3,2,1,1,1,0,0,0,0,1,0
79512,819,0,8,0,2,2,2,1,1,0,1,0,0,2,3
79513,828,0,6,1,0,2,2,3,0,0,1,0,3,0,3
79514,843,0,15,0,1,1,0,1,1,0,0,0,0,1,9
79515,858,0,9,1,1,1,1,0,0,0,0,0,0,0,6
79516,867,0,9,1,2,2,3,0,0,0,0,0,0,1,10
79517,876,0,8,1,4,2,3,1,0,0,0,0,0,1,9
79518,885,0,8,1,5,4,2,3,0,0,1,0,0,3,6
79519,894,0,3,1,3,3,2,4,0,0,1,0,3,3,2
79520,909,0,6,0,1,3,2,3,0,0,0,0,0,0,3
79521,917,0,8,0,1,1,2,1,0,0,0,0,0,1,4
79522,926,0,8,0,0,3,2,2,0,0,0,1,0,0,4
79523,935,0,9,0,2,3,1,2,0,0,0,1,0,0,5
79524,944,0,9,0,4,2,1,2,0,0,0,0,2,0,6
79525,952,1,9,0,2,3,2,4,0,0,0,0,0,0,5
79526,961,1,9,0,2,5,1,4,0,0,0,0,2,1,5
79527,969,2,8,0,4,2,0,3,0,0,0,0,0,0,3
79528,978,2,9,0,2,2,1,2,0,0,0,1,0,0,8
79529,987,2,9,0,1,3,2,2,0,0,0,1,2,0,5
79530,995,3,9,1,3,3,1,2,0,0,0,0,0,2,6
79531,1004,3,6,1,3,1,3,2,0,0,0,0,3,1,1
79532,1019,3,9,0,4,2,2,1,1,0,0,1,0,1,0
79533,1028,3,8,1,3,2,2,0,1,0,0,0,3,0,1
79534,1043,3,15,0,4,2,0,1,0,0,0,0,0,0,5
79535,1058,3,15,0,2,2,0,3,0,0,0,0,1,0,4
79536,1072,2,15,0,2,4,0,3,0,0,1,0,0,0,9
79537,1087,2,15,0,3,1,0,0,0,0,1,0,0,0,9
79538,1102,2,15,1,1,2,2,3,0,0,1,0,0,1,10
79539,1111,2,9,1,0,3,3,4,0,0,1,0,3,3,1
79540,1126,2,6,1,2,1,1,2,0,0,0,0,0,1,5
79541,1134,2,6,1,1,2,0,1,0,1,0,0,3,0,1
79542,1149,2,15,0,1,3,3,1,0,1,0,0,1,3,4
79543,1163,1,6,1,1,0,1,1,0,1,0,0,3,0,4
79544,1178,1,15,0,5,2,1,2,0,1,1,0,0,0,5
79545,1193,1,15,1,3,2,1,1,0,0,0,0,0,2,10
79546,1208,1,8,1,4,1,1,3,0,0,1,0,3,0,5
79547,1223,1,15,0,1,3,4,2,0,0,1,0,2,3,10
79548,1237,2,6,1,2,1,2,0,1,0,0,0,3,1,4
79549,1252,2,9,0,1,2,2,1,0,0,1,0,0,2,0
79550,1261,2,6,0,1,1,0,3,0,1,2,0,0,0,2
79551,1269,2,8,1,1,2,0,3,0,1,1,0,3,0,4
79552,1284,2,15,1,3,3,1,4,0,0,0,0,0,1,10
79553,1299,2,9,1,1,2,2,3,1,1,1,0,3,1,1
79554,1314,2,9,1,1,3,2,2,1,0,0,0,0,2,7
79555,1323,2,6,1,3,4,0,1,0,0,0,0,3,0,4
79556,1338,2,15,0,3,2,2,2,0,0,1,0,0,2,9
79557,1353,2,8,0,3,2,3,2,0,1,1,0,0,1,7
79558,1362,2,8,1,5,3,2,2,0,1,0,0,0,1,1
79559,1371,2,8,1,3,1,3,3,0,0,0,0,1,1,5
79560,1378,1,6,1,4,0,3,2,0,0,0,0,3,0,5
79561,1393,1,15,0,4,3,4,0,0,1,0,0,0,2,5
79562,1408,1,8,1,1,2,2,1,0,0,0,0,0,2,6
79563,1417,1,6,1,3,1,3,1,0,0,0,0,3,0,4
79564,1432,1,15,0,2,3,3,1,0,0,0,0,1,2,10
79565,1446,0,8,0,0,1,1,3,0,0,0,0,0,0,5
79566,1455,0,9,0,1,1,2,1,0,0,1,0,0,0,9
79567,1464,0,9,0,1,2,3,2,0,0,2,0,2,1,10
79568,1472,1,8,0,3,1,3,3,0,0,2,0,2,2,8
79569,1479,2,3,1,2,0,1,3,0,0,1,0,3,1,4
79570,0,0,5,0,3,2,0,6,0,1,0,0,0,0,4
79571,6,0,6,0,4,1,0,5,0,1,0,1,2,0,3
79572,11,1,6,1,5,1,1,2,0,0,0,1,3,1,3
79573,26,1,9,0,4,2,3,3,0,0,1,0,0,0,8
79574,35,1,9,0,2,3,2,3,0,0,1,0,2,0,5
79575,43,2,9,1,1,2,3,3,0,0,0,0,1,2,10
79576,51,1,6,1,4,3,2,1,0,0,1,0,3,1,5
79577,66,1,9,0,2,2,1,1,0,1,0,1,0,2,4
79578,75,1,6,0,3,0,0,2,0,1,0,1,0,0,0
79579,83,1,8,0,5,0,0,2,0,1,2,0,0,0,6
79580,92,1,9,1,3,1,3,1,0,0,2,0,2,0,6
79581,100,2,9,3,3,2,3,0,0,1,0,1,3,3,7
79582,115,2,6,2,5,3,3,1,0,1,1,1,3,2,1
79583,130,2,8,1,2,4,1,2,0,0,1,0,3,1,5
79584,145,2,9,1,2,2,0,1,0,0,1,0,3,0,9
79585,160,2,15,1,2,2,2,4,0,0,0,0,0,2,6
79586,175,2,8,1,2,1,2,2,0,0,0,0,1,1,6
79587,182,1,6,1,1,1,3,2,0,0,0,0,3,0,3
79588,197,1,15,0,3,2,2,3,0,1,0,0,0,2,5
79589,212,1,8,0,3,0,0,3,0,1,0,0,0,0,0
79590,221,1,9,1,1,0,1,2,0,0,0,0,3,0,6
79591,236,1,15,0,0,3,1,1,0,0,0,0,1,0,10
79592,250,0,15,0,2,2,2,2,0,0,0,0,0,1,10
79593,265,0,9,0,5,2,3,3,0,0,0,0,2,1,5
79594,273,1,8,0,2,1,2,3,1,0,0,0,0,1,3
79595,282,1,8,0,0,0,1,4,1,0,1,0,0,0,7
79596,291,1,9,0,1,1,1,5,1,0,1,0,2,0,4
79597,299,2,9,1,2,1,2,2,0,0,0,1,2,2,1
79598,307,3,6,1,2,0,3,1,0,0,0,1,3,1,1
79599,322,3,9,1,2,2,2,0,0,0,0,0,3,0,5
79600,337,3,15,0,2,2,2,0,0,2,1,0,0,0,9
79601,352,3,15,0,3,3,1,0,0,1,1,0,1,1,5
79602,366,2,9,1,1,4,2,0,0,1,0,0,2,0,7
79603,374,3,9,1,1,2,2,1,0,1,0,0,3,0,10
79604,389,3,15,0,2,3,2,3,0,0,0,0,0,2,10
79605,404,3,8,0,3,1,1,3,0,0,0,0,0,2,8
79606,413,3,6,0,2,0,0,3,1,0,0,0,1,0,4
79607,418,2,6,0,1,0,1,2,1,0,0,0,1,0,2
79608,423,1,6,0,1,0,2,3,1,2,0,0,0,0,1
79609,431,1,8,0,2,0,4,4,0,2,0,0,0,0,2
79610,440,1,9,1,2,0,5,4,0,2,0,0,0,0,5
79611,449,1,9,2,0,1,2,1,0,1,1,0,3,1,10
79612,464,1,9,2,2,2,1,3,0,0,0,0,3,1,8
79613,479,1,9,1,2,5,0,4,0,1,0,1,3,4,9
79614,494,1,3,1,2,2,4,0,0,0,0,1,3,2,1
79615,509,1,8,0,1,0,3,0,1,0,1,0,1,1,4
79616,516,0,6,1,1,0,3,1,0,0,1,0,3,0,4
79617,531,0,15,0,2,2,3,3,0,0,2,0,0,1,10
79618,546,0,9,0,5,2,1,3,0,0,2,1,2,0,5
79619,554,1,9,0,5,4,0,4,0,0,0,1,2,0,5
79620,562,2,9,0,2,3,0,1,0,0,0,0,0,0,5
79621,571,2,9,0,1,2,2,0,0,0,0,0,0,0,5
79622,580,2,9,0,1,0,3,0,0,0,0,0,2,0,9
79623,588,3,9,0,2,1,3,2,0,0,0,0,0,0,9
79624,597,3,9,0,4,2,4,4,0,0,0,1,0,2,0
79625,606,3,6,0,5,2,3,2,0,0,0,1,0,2,0
79626,614,3,3,1,4,0,1,0,0,0,0,0,3,0,0
79627,629,3,15,0,1,1,0,1,0,1,0,0,0,0,9
79628,644,3,15,0,1,3,3,2,0,0,1,1,0,1,10
79629,659,3,9,1,3,1,4,4,0,0,1,0,0,3,10
79630,668,3,3,1,5,1,4,2,0,0,0,0,3,2,2
79631,683,3,8,0,4,1,3,3,0,0,0,0,0,2,5
79632,692,3,6,0,3,0,1,2,0,0,0,0,0,0,5
79633,700,3,8,0,2,0,2,4,0,0,0,0,1,0,7
79634,707,2,8,0,1,2,2,5,0,1,0,0,0,2,9
79635,716,2,6,0,2,3,1,3,0,1,0,0,1,0,0
79636,721,1,6,1,4,3,1,3,0,0,0,0,0,3,4
79637,729,1,3,1,4,1,1,2,0,0,0,0,3,0,2
79638,744,1,15,0,3,3,3,3,0,0,0,0,0,1,10
79639,759,1,9,0,1,4,3,1,0,0,0,0,1,1,8
79640,767,0,8,0,0,3,5,1,0,1,0,0,0,0,9
79641,776,0,9,0,2,4,3,3,0,1,0,0,2,2,9
79642,784,1,6,1,3,4,2,5,0,0,0,0,0,2,5
79643,792,1,3,1,4,3,2,4,0,0,0,0,3,3,2
79644,807,1,6,0,3,2,4,1,0,0,0,0,0,0,4
79645,815,1,8,0,3,2,3,1,0,0,0,1,0,1,3
79646,824,1,8,0,1,2,1,3,0,1,0,1,0,1,7
79647,833,1,8,0,3,3,2,2,0,1,0,1,0,0,0
79648,842,1,9,1,2,3,1,2,0,0,0,0,1,2,5
79649,850,0,6,1,1,2,2,0,0,0,1,0,3,0,4
79650,865,0,15,0,2,2,1,1,0,1,1,0,2,1,9
79651,879,1,9,1,2,2,1,3,0,0,0,0,0,1,1
79652,888,1,8,1,1,1,2,2,0,0,0,0,0,1,4
79653,897,1,8,1,2,1,2,2,1,0,0,0,3,0,8
79654,912,1,15,0,2,1,2,2,1,0,0,2,1,1,9
79655,926,0,9,1,5,3,3,1,0,0,0,1,0,2,10
79656,935,0,6,1,6,2,3,2,0,0,0,1,0,1,9
79657,943,0,6,1,6,1,2,3,0,0,0,0,0,3,4
79658,951,0,3,1,5,1,2,4,0,0,0,0,2,0,1
79659,953,1,3,1,5,1,2,5,1,0,0,0,3,1,1
79660,968,1,9,0,1,3,0,3,1,0,0,0,1,1,5
79661,976,0,8,1,1,3,2,1,0,0,0,1,3,0,6
79662,991,0,15,0,2,2,2,3,0,0,1,1,0,1,9
79663,1006,0,9,0,2,2,2,5,0,1,0,0,0,1,5
79664,1015,0,8,0,1,2,1,4,0,2,0,0,2,1,9
79665,1022,1,6,1,1,2,0,2,0,1,0,0,3,2,3
79666,1037,1,8,1,1,4,2,2,0,0,0,0,0,3,8
79667,1046,1,3,1,3,2,2,4,0,1,0,0,3,1,2
79668,1061,1,9,1,2,4,3,6,1,0,0,0,0,2,7
79669,1070,1,6,1,1,2,3,4,1,0,0,0,3,2,5
79670,1085,1,8,0,1,2,2,1,1,0,0,1,0,1,4
79671,1094,1,8,0,1,3,1,2,1,0,1,1,0,1,4
79672,1103,1,8,0,1,3,1,1,1,0,1,1,1,0,0
79673,1110,0,8,1,1,1,1,0,0,0,1,0,0,1,0
79674,1119,0,8,1,0,2,0,1,1,0,0,0,3,0,8
79675,1134,0,15,1,3,3,1,1,0,0,0,0,0,0,10
79676,1149,0,15,1,4,4,4,2,0,0,0,0,0,3,6
79677,1164,0,6,1,1,1,3,2,0,0,1,0,0,1,5
79678,1172,0,6,1,0,2,2,4,0,0,0,0,3,0,5
79679,1187,0,15,0,2,2,3,4,0,0,0,0,0,2,9
79680,1202,0,8,0,1,0,5,2,0,0,1,1,2,0,4
79681,1209,1,8,0,1,0,2,2,0,0,1,1,2,0,0
79682,1216,2,8,1,1,0,3,3,0,0,0,0,1,0,1
79683,1223,1,8,1,1,1,1,4,0,0,0,0,3,0,4
79684,1238,1,15,0,2,2,1,2,0,0,0,0,2,0,5
79685,1252,2,15,0,3,2,3,1,1,0,0,1,2,1,5
79686,1266,3,9,1,0,2,1,0,1,0,0,0,3,0,1
79687,1281,3,15,0,0,1,2,0,0,0,0,0,0,0,9
79688,1296,3,15,0,2,1,1,0,1,0,1,0,0,0,9
79689,1311,3,15,0,2,1,4,2,0,0,1,0,1,2,5
79690,1325,2,8,1,1,1,2,1,0,0,0,0,0,2,4
79691,1334,2,6,1,1,2,0,1,0,0,0,0,3,0,8
79692,1349,2,15,0,2,1,2,4,0,1,1,0,1,1,9
79693,1363,1,9,1,3,4,5,2,0,0,1,0,2,4,6
79694,1371,2,3,2,2,6,2,1,0,0,0,0,3,2,4
79695,1386,2,8,1,2,4,2,1,0,0,0,0,0,1,1
79696,1395,2,8,1,1,3,2,1,0,0,0,0,2,1,1
79697,1402,3,6,1,1,2,3,0,0,0,0,0,3,0,5
79698,1417,3,15,0,1,3,1,1,0,0,0,0,0,0,9
79699,1432,3,15,0,1,2,2,3,0,0,1,0,1,2,9
79700,1446,2,8,0,1,2,1,2,0,1,1,0,0,0,4
79701,1455,2,9,1,3,3,1,1,0,1,0,0,0,0,9
79702,1464,2,9,1,2,4,2,2,0,1,0,0,0,1,10
79703,1473,2,8,1,1,1,2,1,1,0,0,0,2,1,9
79704,1480,3,6,1,1,0,1,0,1,0,0,0,3,0,6
79705,0,0,5,0,0,0,1,2,0,0,0,0,0,0,4
79706,6,0,6,0,0,0,2,2,0,0,0,0,0,0,2
79707,14,0,8,0,0,2,3,0,1,0,0,0,0,0,3
79708,23,0,9,0,0,3,5,0,1,0,0,0,0,0,9
79709,32,0,9,1,1,3,4,1,0,0,1,0,0,0,1
79710,41,0,9,1,2,3,0,3,0,0,2,0,2,3,1
79711,49,1,3,1,1,1,1,2,0,0,1,0,3,0,1
79712,64,1,15,0,2,4,0,2,0,0,0,0,2,0,10
79713,78,2,15,0,2,1,1,1,1,0,0,0,0,1,10
79714,93,2,9,0,3,1,0,2,0,0,0,0,0,0,6
79715,102,2,9,0,2,0,1,1,0,0,0,0,0,0,8
79716,111,2,9,0,5,1,2,1,0,0,0,1,0,1,0
79717,120,2,8,0,6,1,2,1,1,0,0,1,2,1,8
79718,127,3,6,1,2,0,3,1,1,0,0,0,3,0,5
79719,142,3,15,0,1,1,2,3,0,0,0,0,0,3,10
79720,157,3,6,0,1,0,5,0,0,0,0,0,0,0,3
79721,165,3,8,0,1,1,4,0,0,0,0,0,0,0,4
79722,174,3,9,0,1,2,5,0,0,0,0,0,0,0,6
79723,183,3,9,0,0,3,5,1,0,1,0,0,0,0,6
79724,192,3,9,0,1,3,2,2,1,1,0,0,0,1,8
79725,201,3,8,0,1,1,2,4,1,0,1,0,0,1,5
79726,210,3,8,0,0,3,3,4,0,0,1,0,1,1,5
79727,217,2,6,1,0,3,3,2,0,0,0,0,3,2,6
79728,232,2,8,0,0,1,4,1,0,0,1,0,0,1,7
79729,241,2,8,0,2,3,3,1,0,0,1,0,0,2,4
79730,250,2,6,0,4,3,2,1,0,0,1,0,0,1,3
79731,258,2,6,1,4,4,1,1,0,0,0,0,3,1,4
79732,273,2,9,0,4,2,0,3,0,0,0,0,0,0,9
79733,282,2,9,0,6,3,3,3,1,0,1,0,0,0,5
79734,291,2,9,0,4,2,3,2,2,0,1,1,0,3,6
79735,300,2,3,1,1,3,2,1,1,0,0,1,3,1,2
79736,315,2,9,0,0,4,2,1,0,0,0,1,0,1,5
79737,324,2,8,0,0,4,2,2,0,0,0,1,2,0,9
79738,331,3,8,0,0,2,3,3,0,0,0,1,0,1,0
79739,340,3,8,1,2,2,2,2,0,0,0,0,1,2,5
79740,347,2,3,1,2,2,1,2,1,0,0,0,3,0,1
79741,362,2,15,0,2,1,1,3,1,0,0,0,0,1,10
79742,377,2,9,0,1,3,2,1,0,0,0,0,0,0,5
79743,386,2,9,0,3,2,2,2,1,0,1,0,0,2,8
79744,395,2,6,0,2,3,2,3,2,0,1,0,0,0,0
79745,403,2,8,1,1,3,3,1,1,0,0,0,2,1,4
79746,410,3,6,1,1,1,1,0,1,0,0,0,3,0,4
79747,425,3,15,0,1,0,1,2,0,1,1,0,1,1,5
79748,439,2,9,1,2,1,1,2,1,1,0,0,0,1,6
79749,448,2,8,1,2,2,0,1,1,0,0,0,3,0,6
79750,463,2,15,0,1,3,5,4,0,0,0,0,2,1,9
79751,477,3,9,0,3,3,1,3,0,1,0,0,1,1,8
79752,485,2,8,0,3,4,1,1,0,1,0,0,1,1,5
79753,492,1,6,1,2,3,1,1,0,0,0,0,0,1,5
79754,500,1,6,1,1,3,1,0,0,0,0,0,3,2,4
79755,515,1,8,0,3,5,2,4,0,0,0,0,2,0,5
79756,522,2,8,0,2,3,2,5,0,0,0,0,0,0,4
79757,531,2,9,0,1,2,3,2,1,0,0,0,1,1,8
79758,539,1,8,0,3,1,2,3,1,0,0,0,1,0,5
79759,546,0,8,1,3,3,2,1,0,0,0,0,0,2,5
79760,555,0,6,1,2,2,2,1,0,0,0,0,3,2,4
79761,570,0,8,0,0,1,4,4,0,0,0,0,0,0,4
79762,579,0,9,0,0,2,3,4,0,0,0,0,0,0,6
79763,588,0,9,0,1,3,3,0,0,0,0,0,0,0,9
79764,597,0,9,0,3,2,4,1,0,0,0,0,0,1,6
79765,606,0,8,0,2,2,1,2,0,0,0,0,0,2,5
79766,615,0,6,0,1,3,0,1,0,0,0,0,0,0,3
79767,623,0,8,0,1,4,0,1,0,0,0,0,0,1,3
79768,632,0,8,0,0,2,0,1,0,1,0,0,0,0,7
79769,641,0,9,0,2,1,2,2,0,1,0,1,2,0,0
79770,649,1,9,1,3,2,2,1,0,0,0,1,2,2,6
79771,657,2,6,1,3,2,1,1,0,0,0,1,3,0,6
79772,672,2,15,0,2,3,2,3,0,0,0,0,0,1,9
79773,687,2,9,0,2,4,2,1,1,0,0,0,1,2,9
79774,695,1,6,0,4,3,1,0,1,0,0,0,1,0,4
79775,700,0,6,1,4,3,2,0,0,0,0,0,0,3,5
79776,708,0,3,1,2,2,2,0,0,0,0,0,3,2,0
79777,723,0,8,0,0,1,4,2,0,1,0,0,2,0,7
79778,730,1,8,0,0,2,5,2,0,1,0,0,0,0,0
79779,739,1,9,1,1,3,2,2,0,0,0,0,2,2,5
79780,747,2,6,1,2,2,0,3,0,0,1,0,3,0,1
79781,762,2,15,0,1,2,1,2,1,0,1,0,0,1,5
79782,777,2,9,1,2,2,1,1,0,0,0,0,3,0,10
79783,792,2,15,0,5,1,4,0,0,0,0,0,2,0,9
79784,806,3,15,0,2,2,4,3,0,0,1,0,1,3,5
79785,820,2,6,0,0,3,1,2,0,1,1,0,0,1,4
79786,828,2,6,1,0,2,1,3,0,1,0,0,3,0,4
79787,843,2,15,0,1,1,3,3,0,0,1,0,0,3,10
79788,858,2,6,1,3,2,2,2,0,0,0,1,3,1,4
79789,873,2,9,0,2,3,1,0,0,0,0,1,0,1,0
79790,882,2,8,0,3,2,0,0,0,0,0,1,2,0,4
79791,889,3,8,1,5,2,0,0,0,0,0,0,3,0,6
79792,904,3,15,0,4,1,1,1,0,0,0,0,0,1,9
79793,919,3,9,0,1,1,1,2,0,1,0,0,1,1,5
79794,927,2,8,0,1,2,2,3,0,1,0,0,1,0,9
79795,934,1,8,1,2,2,3,3,0,0,0,0,0,1,1
79796,943,1,8,1,4,2,2,4,0,0,0,0,2,2,5
79797,950,2,3,1,3,1,0,5,0,0,0,0,3,0,0
79798,965,2,15,0,2,1,1,4,0,0,1,1,0,1,9
79799,980,2,9,0,3,1,0,1,0,0,1,1,0,0,0
79800,989,2,9,1,3,0,2,1,1,0,1,0,1,0,5
79801,997,1,9,1,1,0,4,1,1,0,1,1,3,0,6
79802,1012,1,15,0,2,0,5,2,1,0,0,0,1,1,5
79803,1026,0,9,1,1,0,1,1,0,0,0,0,0,1,9
79804,1035,0,8,1,1,0,1,1,0,0,0,0,3,0,5
79805,1050,0,15,0,3,0,0,0,1,0,1,1,0,3,10
79806,1065,0,6,1,2,0,0,2,0,0,0,2,3,1,4
79807,1080,0,9,0,4,1,1,1,0,0,0,1,2,1,9
79808,1088,1,8,0,3,2,1,1,0,0,0,1,0,0,5
79809,1097,1,9,0,3,2,2,3,0,0,0,0,0,2,6
79810,1106,1,6,0,2,0,1,4,0,0,0,1,0,0,4
79811,1114,1,8,0,3,0,1,4,0,0,0,1,2,0,3
79812,1121,2,8,0,5,0,1,2,0,0,0,2,2,1,3
79813,1128,3,6,1,6,1,0,1,0,0,0,1,3,1,5
79814,1143,3,9,1,4,3,1,2,0,0,0,0,0,0,9
79815,1152,3,9,1,3,3,1,4,0,0,0,0,0,2,7
79816,1161,3,6,1,1,4,2,3,0,0,0,0,0,1,5
79817,1169,3,6,1,2,4,1,3,0,0,0,0,3,2,4
79818,1184,3,8,0,5,4,0,1,0,0,0,0,0,1,5
79819,1193,3,8,0,2,5,0,1,0,0,0,0,0,0,4
79820,1202,3,9,0,1,4,2,1,0,0,0,0,0,1,6
79821,1211,3,8,0,2,4,3,1,0,0,0,0,0,0,5
79822,1220,3,9,0,1,3,3,2,0,0,0,0,0,1,5
79823,1229,3,8,0,0,1,2,1,0,0,0,0,0,1,5
79824,1238,3,8,0,0,1,2,1,0,0,0,0,0,0,8
79825,1247,3,9,0,0,2,3,3,0,0,0,0,0,1,6
79826,1256,3,8,0,0,2,2,3,0,0,1,0,0,2,5
79827,1265,3,6,0,4,1,2,1,0,1,1,0,0,0,4
79828,1273,3,8,0,4,2,1,1,0,1,0,0,1,0,5
79829,1280,2,8,0,4,3,1,1,0,1,0,0,1,1,5
79830,1287,1,6,1,2,2,0,1,0,0,0,0,3,2,4
79831,1302,1,8,0,1,1,2,3,0,0,0,0,0,1,3
79832,1311,1,8,0,1,0,4,3,0,1,0,0,0,0,2
